SIGNAL,TIMING,TYPE,CYCLE,OFFSET,PHASES,NOTES
PHASE,BARRIER,RING,POSITION,MIN_GREEN,MAX_GREEN,EXTENSION,YELLOW,ALL_RED
3654,1,TIMED,60,0,3,NODE 3654
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
3655,1,TIMED,60,31,3,NODE 3655
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
3657,1,TIMED,60,26,3,NODE 3657
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3663,1,TIMED,60,31,2,NODE 3663
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3665,1,TIMED,60,13,3,NODE 3665
1,1,1,1,16,16,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,19,19,0,3,1
3671,1,TIMED,60,44,2,NODE 3671
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3672,1,TIMED,60,14,2,NODE 3672
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3673,1,TIMED,60,26,2,NODE 3673
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3674,1,TIMED,60,29,2,NODE 3674
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3675,1,TIMED,60,18,3,NODE 3675
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,3,1
3,1,1,3,17,17,0,3,1
3682,1,TIMED,60,29,2,NODE 3682
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
3683,1,TIMED,60,4,3,NODE 3683
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3684,1,TIMED,60,54,2,NODE 3684
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3685,1,TIMED,60,4,3,NODE 3685
1,1,1,1,9,9,0,0,0
2,1,1,2,9,9,0,3,1
3,1,1,3,34,34,0,3,1
3693,1,TIMED,60,59,4,NODE 3693
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,18,18,0,0,0
4,1,1,4,17,17,0,3,1
3699,1,TIMED,60,48,3,NODE 3699
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3700,1,TIMED,60,35,3,NODE 3700
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3702,1,TIMED,60,31,3,NODE 3702
1,1,1,1,11,11,0,3,1
2,1,1,2,26,26,0,3,1
3,1,1,3,11,11,0,3,1
3703,1,TIMED,60,2,2,NODE 3703
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3704,1,TIMED,60,23,2,NODE 3704
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3705,1,TIMED,60,32,2,NODE 3705
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
3712,1,TIMED,60,48,3,NODE 3712
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3719,1,TIMED,60,10,2,NODE 3719
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3723,1,TIMED,60,29,3,NODE 3723
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3728,1,TIMED,60,14,3,NODE 3728
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3732,1,TIMED,60,47,3,NODE 3732
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3741,1,TIMED,60,45,3,NODE 3741
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3744,1,TIMED,60,6,2,NODE 3744
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3748,1,TIMED,60,1,3,NODE 3748
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3749,1,TIMED,60,20,3,NODE 3749
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3750,1,TIMED,60,7,3,NODE 3750
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3752,1,TIMED,60,24,4,NODE 3752
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
3753,1,TIMED,60,23,3,NODE 3753
1,1,1,1,5,5,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,32,32,0,3,1
3755,1,TIMED,60,54,4,NODE 3755
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3756,1,TIMED,60,21,3,NODE 3756
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3758,1,TIMED,60,50,4,NODE 3758
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3759,1,TIMED,60,53,3,NODE 3759
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
3761,1,TIMED,60,45,3,NODE 3761
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3762,1,TIMED,60,0,3,NODE 3762
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
3766,1,TIMED,60,30,2,NODE 3766
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
3768,1,TIMED,60,43,2,NODE 3768
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3769,1,TIMED,60,54,3,NODE 3769
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3771,1,TIMED,60,14,3,NODE 3771
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3772,1,TIMED,60,51,2,NODE 3772
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3777,1,TIMED,60,5,2,NODE 3777
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3779,1,TIMED,60,42,3,NODE 3779
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
3783,1,TIMED,60,13,3,NODE 3783
1,1,1,1,16,16,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,28,28,0,3,1
3785,1,TIMED,60,41,3,NODE 3785
1,1,1,1,7,7,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,28,28,0,3,1
3787,1,TIMED,60,55,2,NODE 3787
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3788,1,TIMED,60,55,2,NODE 3788
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3789,1,TIMED,60,40,2,NODE 3789
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
3790,1,TIMED,60,48,2,NODE 3790
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3791,1,TIMED,60,11,3,NODE 3791
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3793,1,TIMED,60,13,3,NODE 3793
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3796,1,TIMED,60,32,3,NODE 3796
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3797,1,TIMED,60,30,3,NODE 3797
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3799,1,TIMED,60,59,3,NODE 3799
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3803,1,TIMED,60,42,2,NODE 3803
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
3809,1,TIMED,60,58,2,NODE 3809
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
3811,1,TIMED,60,14,3,NODE 3811
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3813,1,TIMED,60,4,3,NODE 3813
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3814,1,TIMED,60,12,2,NODE 3814
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
3815,1,TIMED,60,10,3,NODE 3815
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3816,1,TIMED,60,25,2,NODE 3816
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3818,1,TIMED,60,2,2,NODE 3818
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
3819,1,TIMED,60,25,2,NODE 3819
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
3821,1,TIMED,60,12,2,NODE 3821
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3822,1,TIMED,60,48,2,NODE 3822
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3823,1,TIMED,60,44,3,NODE 3823
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3824,1,TIMED,60,15,2,NODE 3824
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3830,1,TIMED,60,23,3,NODE 3830
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3844,1,TIMED,60,5,3,NODE 3844
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
3846,1,TIMED,60,51,3,NODE 3846
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3851,1,TIMED,60,55,4,NODE 3851
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,18,18,0,0,0
4,1,1,4,17,17,0,3,1
3852,1,TIMED,60,37,4,NODE 3852
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3857,1,TIMED,60,9,3,NODE 3857
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3863,1,TIMED,60,47,2,NODE 3863
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3864,1,TIMED,60,11,2,NODE 3864
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3865,1,TIMED,60,24,3,NODE 3865
1,1,1,1,5,5,0,3,1
2,1,1,2,11,11,0,3,1
3,1,1,3,32,32,0,3,1
3874,1,TIMED,60,27,2,NODE 3874
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
3875,1,TIMED,60,53,3,NODE 3875
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3877,1,TIMED,60,6,3,NODE 3877
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3883,1,TIMED,60,42,3,NODE 3883
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3884,1,TIMED,60,16,4,NODE 3884
1,1,1,1,8,8,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,5,5,0,3,1
4,1,1,4,27,27,0,3,1
3890,1,TIMED,60,41,2,NODE 3890
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3893,1,TIMED,60,4,4,NODE 3893
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3894,1,TIMED,60,57,2,NODE 3894
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
3897,1,TIMED,60,54,2,NODE 3897
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3898,1,TIMED,60,7,3,NODE 3898
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3899,1,TIMED,60,57,3,NODE 3899
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,35,35,0,3,1
3902,1,TIMED,60,7,2,NODE 3902
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3903,1,TIMED,60,13,2,NODE 3903
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3906,1,TIMED,60,7,2,NODE 3906
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3907,1,TIMED,60,53,2,NODE 3907
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
3912,1,TIMED,60,26,4,NODE 3912
1,1,1,1,10,10,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,18,18,0,3,1
3922,1,TIMED,60,27,2,NODE 3922
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3924,1,TIMED,60,11,3,NODE 3924
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3926,1,TIMED,60,15,3,NODE 3926
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3928,1,TIMED,60,58,3,NODE 3928
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3929,1,TIMED,60,44,3,NODE 3929
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3930,1,TIMED,60,19,2,NODE 3930
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3934,1,TIMED,60,31,3,NODE 3934
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3935,1,TIMED,60,43,3,NODE 3935
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3939,1,TIMED,60,24,3,NODE 3939
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3940,1,TIMED,60,35,3,NODE 3940
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3941,1,TIMED,60,31,3,NODE 3941
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3943,1,TIMED,60,53,3,NODE 3943
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3944,1,TIMED,60,41,2,NODE 3944
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3945,1,TIMED,60,44,3,NODE 3945
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3946,1,TIMED,60,22,3,NODE 3946
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3947,1,TIMED,60,38,3,NODE 3947
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3950,1,TIMED,60,32,2,NODE 3950
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3951,1,TIMED,60,59,2,NODE 3951
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3952,1,TIMED,60,59,3,NODE 3952
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3953,1,TIMED,60,47,3,NODE 3953
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3957,1,TIMED,60,48,2,NODE 3957
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3958,1,TIMED,60,42,3,NODE 3958
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3965,1,TIMED,60,17,2,NODE 3965
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3978,1,TIMED,60,14,2,NODE 3978
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3981,1,TIMED,60,54,2,NODE 3981
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3982,1,TIMED,60,45,3,NODE 3982
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3984,1,TIMED,60,29,2,NODE 3984
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3985,1,TIMED,60,0,3,NODE 3985
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3995,1,TIMED,60,0,3,NODE 3995
1,1,1,1,17,17,0,3,1
2,1,1,2,18,18,0,0,0
3,1,1,3,17,17,0,3,1
4004,1,TIMED,60,18,2,NODE 4004
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4005,1,TIMED,60,53,2,NODE 4005
1,1,1,1,22,22,0,0,0
2,1,1,2,34,34,0,3,1
4013,1,TIMED,60,40,2,NODE 4013
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4015,1,TIMED,60,6,2,NODE 4015
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4017,1,TIMED,60,5,3,NODE 4017
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4018,1,TIMED,60,39,3,NODE 4018
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
4024,1,TIMED,60,38,2,NODE 4024
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4029,1,TIMED,60,22,3,NODE 4029
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4030,1,TIMED,60,46,3,NODE 4030
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
4036,1,TIMED,60,15,4,NODE 4036
1,1,1,1,7,7,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,14,14,0,0,0
4,1,1,4,14,14,0,3,1
4044,1,TIMED,60,1,3,NODE 4044
1,1,1,1,26,26,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,13,13,0,3,1
4046,1,TIMED,60,54,2,NODE 4046
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
4047,1,TIMED,60,14,2,NODE 4047
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4049,1,TIMED,60,2,2,NODE 4049
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4060,1,TIMED,60,49,3,NODE 4060
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4129,1,TIMED,60,27,2,NODE 4129
1,1,1,1,16,16,0,0,0
2,1,1,2,40,40,0,3,1
4156,1,TIMED,60,5,4,NODE 4156
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4157,1,TIMED,60,27,3,NODE 4157
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
4159,1,TIMED,60,21,4,NODE 4159
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4163,1,TIMED,60,44,2,NODE 4163
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4172,1,TIMED,60,45,2,NODE 4172
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4173,1,TIMED,60,23,4,NODE 4173
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4174,1,TIMED,60,2,3,NODE 4174
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4175,1,TIMED,60,38,3,NODE 4175
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
4176,1,TIMED,60,46,3,NODE 4176
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4177,1,TIMED,60,38,3,NODE 4177
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4178,1,TIMED,60,3,3,NODE 4178
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
4181,1,TIMED,60,46,2,NODE 4181
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4185,1,TIMED,60,0,2,NODE 4185
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4192,1,TIMED,60,30,3,NODE 4192
1,1,1,1,16,16,0,3,1
2,1,1,2,16,16,0,3,1
3,1,1,3,16,16,0,3,1
4200,1,TIMED,60,35,2,NODE 4200
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4201,1,TIMED,60,10,2,NODE 4201
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
4205,1,TIMED,60,34,3,NODE 4205
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
4209,1,TIMED,60,18,2,NODE 4209
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4211,1,TIMED,60,34,2,NODE 4211
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
4213,1,TIMED,60,30,5,NODE 4213
1,1,1,1,10,10,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,7,7,0,3,1
4,1,1,4,5,5,0,0,0
5,1,1,5,13,13,0,3,1
4216,1,TIMED,60,6,3,NODE 4216
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4221,1,TIMED,60,17,3,NODE 4221
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4230,1,TIMED,60,44,2,NODE 4230
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4238,1,TIMED,60,47,4,NODE 4238
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4242,1,TIMED,60,17,4,NODE 4242
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4244,1,TIMED,60,10,4,NODE 4244
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,8,8,0,0,0
4,1,1,4,9,9,0,3,1
4250,1,TIMED,60,31,4,NODE 4250
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4254,1,TIMED,60,15,4,NODE 4254
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4257,1,TIMED,60,58,2,NODE 4257
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4258,1,TIMED,60,34,3,NODE 4258
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4262,1,TIMED,60,46,3,NODE 4262
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4263,1,TIMED,60,55,4,NODE 4263
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4265,1,TIMED,60,41,4,NODE 4265
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
4267,1,TIMED,60,35,3,NODE 4267
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
4268,1,TIMED,60,0,3,NODE 4268
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4281,1,TIMED,60,11,3,NODE 4281
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4284,1,TIMED,60,7,3,NODE 4284
1,1,1,1,31,31,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,10,10,0,3,1
4291,1,TIMED,60,54,3,NODE 4291
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4292,1,TIMED,60,14,3,NODE 4292
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
4294,1,TIMED,60,47,3,NODE 4294
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4296,1,TIMED,60,4,2,NODE 4296
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4297,1,TIMED,60,29,3,NODE 4297
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4298,1,TIMED,60,46,3,NODE 4298
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4301,1,TIMED,60,0,2,NODE 4301
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
4303,1,TIMED,60,39,3,NODE 4303
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4309,1,TIMED,60,20,4,NODE 4309
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4310,1,TIMED,60,39,4,NODE 4310
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,7,7,0,3,1
4312,1,TIMED,60,0,2,NODE 4312
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4315,1,TIMED,60,27,4,NODE 4315
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4325,1,TIMED,60,48,3,NODE 4325
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4326,1,TIMED,60,16,3,NODE 4326
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
4334,1,TIMED,60,43,3,NODE 4334
