SIGNAL,TIMING,TYPE,CYCLE,OFFSET,PHASES
PHASE,BARRIER,RING,POSITION,MIN_GREEN,MAX_GREEN,EXTENSION,YELLOW,ALL_RED
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
4786,1,TIMED,60,53,2
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
4787,1,TIMED,60,44,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4789,1,TIMED,60,43,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
4792,1,TIMED,60,7,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4795,1,TIMED,60,41,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4796,1,TIMED,60,32,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4798,1,TIMED,60,0,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4800,1,TIMED,60,9,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4803,1,TIMED,60,17,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
4805,1,TIMED,60,52,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4815,1,TIMED,60,58,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4816,1,TIMED,60,35,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4818,1,TIMED,60,1,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4822,1,TIMED,60,35,2
1,1,1,1,14,14,0,0,0
2,1,1,2,42,42,0,3,1
4826,1,TIMED,60,42,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
4831,1,TIMED,60,59,4
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,8,8,0,0,0
4,1,1,4,9,9,0,3,1
4841,1,TIMED,60,1,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4844,1,TIMED,60,55,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4845,1,TIMED,60,13,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4848,1,TIMED,60,13,4
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,8,8,0,0,0
4,1,1,4,9,9,0,3,1
4850,1,TIMED,60,36,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
4851,1,TIMED,60,57,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4852,1,TIMED,60,52,2
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
4857,1,TIMED,60,27,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
4862,1,TIMED,60,27,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4864,1,TIMED,60,24,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
4867,1,TIMED,60,35,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
4868,1,TIMED,60,3,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4873,1,TIMED,60,15,2
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
4875,1,TIMED,60,40,2
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
4877,1,TIMED,60,32,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
4881,1,TIMED,60,59,2
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4883,1,TIMED,60,21,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4884,1,TIMED,60,20,3
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
4885,1,TIMED,60,19,2
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4887,1,TIMED,60,25,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4888,1,TIMED,60,33,2
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
4889,1,TIMED,60,31,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4891,1,TIMED,60,38,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4892,1,TIMED,60,4,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4893,1,TIMED,60,20,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4895,1,TIMED,60,25,3
1,1,1,1,24,24,0,3,1
2,1,1,2,9,9,0,0,0
3,1,1,3,19,19,0,3,1
4896,1,TIMED,60,14,3
1,1,1,1,27,27,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,12,12,0,3,1
4897,1,TIMED,60,15,3
1,1,1,1,28,28,0,3,1
2,1,1,2,8,8,0,0,0
3,1,1,3,16,16,0,3,1
4898,1,TIMED,60,21,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4900,1,TIMED,60,59,4
1,1,1,1,12,12,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,12,12,0,3,1
4901,1,TIMED,60,53,3
1,1,1,1,31,31,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,14,14,0,3,1
4902,1,TIMED,60,39,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4904,1,TIMED,60,7,2
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4906,1,TIMED,60,53,2
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
4909,1,TIMED,60,7,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
4910,1,TIMED,60,55,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
4922,1,TIMED,60,53,4
1,1,1,1,9,9,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,8,8,0,0,0
4,1,1,4,9,9,0,3,1
4925,1,TIMED,60,44,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
4927,1,TIMED,60,4,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
4931,1,TIMED,60,2,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4935,1,TIMED,60,41,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4937,1,TIMED,60,22,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
4939,1,TIMED,60,33,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4940,1,TIMED,60,36,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
4946,1,TIMED,60,13,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
4947,1,TIMED,60,19,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4948,1,TIMED,60,34,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
4949,1,TIMED,60,45,3
1,1,1,1,17,17,0,0,0
2,1,1,2,9,9,0,3,1
3,1,1,3,26,26,0,3,1
4950,1,TIMED,60,27,3
1,1,1,1,13,13,0,3,1
2,1,1,2,6,6,0,3,1
3,1,1,3,29,29,0,3,1
4951,1,TIMED,60,1,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
4954,1,TIMED,60,42,3
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4955,1,TIMED,60,47,3
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
4957,1,TIMED,60,53,3
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
4961,1,TIMED,60,35,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
4962,1,TIMED,60,15,2
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
4964,1,TIMED,60,1,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
4968,1,TIMED,60,55,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
4972,1,TIMED,60,13,3
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
4986,1,TIMED,60,22,3
1,1,1,1,28,28,0,3,1
2,1,1,2,8,8,0,0,0
3,1,1,3,16,16,0,3,1
4987,1,TIMED,60,31,2
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
4989,1,TIMED,60,21,2
1,1,1,1,23,23,0,3,1
2,1,1,2,29,29,0,3,1
4990,1,TIMED,60,19,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
4997,1,TIMED,60,41,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5002,1,TIMED,60,4,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5005,1,TIMED,60,56,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
5010,1,TIMED,60,18,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
5011,1,TIMED,60,17,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
5018,1,TIMED,60,16,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5024,1,TIMED,60,12,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
5025,1,TIMED,60,34,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
5027,1,TIMED,60,43,3
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
5028,1,TIMED,60,4,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
5031,1,TIMED,60,38,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
5034,1,TIMED,60,42,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
5035,1,TIMED,60,0,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5036,1,TIMED,60,41,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
5040,1,TIMED,60,57,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
5046,1,TIMED,60,3,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5048,1,TIMED,60,10,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
5049,1,TIMED,60,58,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
5053,1,TIMED,60,51,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
5054,1,TIMED,60,45,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
5057,1,TIMED,60,14,2
1,1,1,1,10,10,0,3,1
2,1,1,2,42,42,0,3,1
5066,1,TIMED,60,59,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
5068,1,TIMED,60,7,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5070,1,TIMED,60,19,3
1,1,1,1,5,5,0,3,1
2,1,1,2,23,23,0,0,0
3,1,1,3,24,24,0,3,1
5071,1,TIMED,60,0,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5072,1,TIMED,60,5,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
5083,1,TIMED,60,51,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
5098,1,TIMED,60,0,3
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,17,17,0,3,1
5099,1,TIMED,60,36,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5101,1,TIMED,60,47,3
1,1,1,1,22,22,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,15,15,0,3,1
5102,1,TIMED,60,15,3
1,1,1,1,17,17,0,3,1
2,1,1,2,12,12,0,0,0
3,1,1,3,23,23,0,3,1
5103,1,TIMED,60,54,3
1,1,1,1,17,17,0,3,1
2,1,1,2,12,12,0,0,0
3,1,1,3,23,23,0,3,1
5104,1,TIMED,60,27,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
5105,1,TIMED,60,13,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
5107,1,TIMED,60,0,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
5108,1,TIMED,60,0,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
5109,1,TIMED,60,25,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
5113,1,TIMED,60,51,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
5117,1,TIMED,60,33,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5124,1,TIMED,60,58,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
5125,1,TIMED,60,48,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
5126,1,TIMED,60,12,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5140,1,TIMED,60,41,4
1,1,1,1,9,9,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,9,9,0,0,0
4,1,1,4,19,19,0,3,1
5146,1,TIMED,60,51,3
1,1,1,1,15,15,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,22,22,0,3,1
5153,1,TIMED,60,0,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
5154,1,TIMED,60,29,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
5160,1,TIMED,60,36,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5163,1,TIMED,60,10,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
5164,1,TIMED,60,5,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
5166,1,TIMED,60,37,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5168,1,TIMED,60,37,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
5172,1,TIMED,60,5,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
5174,1,TIMED,60,25,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
5178,1,TIMED,60,28,3
1,1,1,1,5,5,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,26,26,0,3,1
5179,1,TIMED,60,45,3
1,1,1,1,16,16,0,3,1
2,1,1,2,16,16,0,0,0
3,1,1,3,20,20,0,3,1
5181,1,TIMED,60,0,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
5191,1,TIMED,60,27,3
1,1,1,1,17,17,0,3,1
2,1,1,2,18,18,0,0,0
3,1,1,3,17,17,0,3,1
5198,1,TIMED,60,0,2
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
5205,1,TIMED,60,5,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
5212,1,TIMED,60,12,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
5214,1,TIMED,60,21,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5225,1,TIMED,60,5,3
1,1,1,1,12,12,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,29,29,0,3,1
5227,1,TIMED,60,35,3
1,1,1,1,13,13,0,0,0
2,1,1,2,32,32,0,3,1
3,1,1,3,7,7,0,3,1
5230,1,TIMED,60,8,4
1,1,1,1,7,7,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,7,7,0,0,0
4,1,1,4,17,17,0,3,1
5232,1,TIMED,60,3,4
1,1,1,1,12,12,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,6,6,0,0,0
4,1,1,4,15,15,0,3,1
5239,1,TIMED,60,33,3
1,1,1,1,26,26,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,13,13,0,3,1
5240,1,TIMED,60,43,3
1,1,1,1,5,5,0,3,1
2,1,1,2,23,23,0,0,0
3,1,1,3,24,24,0,3,1
5245,1,TIMED,60,51,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5248,1,TIMED,60,42,3
1,1,1,1,15,15,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,22,22,0,3,1
5251,1,TIMED,60,30,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5253,1,TIMED,60,3,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5263,1,TIMED,60,46,2
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
5265,1,TIMED,60,16,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
5273,1,TIMED,60,53,4
1,1,1,1,7,7,0,0,0
2,1,1,2,12,12,0,3,1
3,1,1,3,14,14,0,0,0
4,1,1,4,19,19,0,3,1
5274,1,TIMED,60,19,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5277,1,TIMED,60,0,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5282,1,TIMED,60,33,3
1,1,1,1,15,15,0,0,0
2,1,1,2,22,22,0,3,1
3,1,1,3,15,15,0,3,1
5291,1,TIMED,60,42,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
5313,1,TIMED,60,0,3
1,1,1,1,26,26,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,13,13,0,3,1
5337,1,TIMED,60,0,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
5341,1,TIMED,60,0,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
5346,1,TIMED,60,8,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
5371,1,TIMED,60,46,3
1,1,1,1,13,13,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,13,13,0,3,1
5375,1,TIMED,60,0,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
5377,1,TIMED,60,38,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
5393,1,TIMED,60,46,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
5418,1,TIMED,60,0,3
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
5420,1,TIMED,60,0,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
5436,1,TIMED,60,13,3
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,21,21,0,3,1
5464,1,TIMED,60,30,3
1,1,1,1,5,5,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,32,32,0,3,1
5560,1,TIMED,60,56,4
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,7,7,0,3,1
5561,1,TIMED,60,10,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
5562,1,TIMED,60,25,3
1,1,1,1,15,15,0,0,0
2,1,1,2,32,32,0,3,1
3,1,1,3,5,5,0,3,1
5570,1,TIMED,60,35,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
5583,1,TIMED,60,0,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
5588,1,TIMED,60,45,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
5604,1,TIMED,60,0,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
5605,1,TIMED,60,57,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
5633,1,TIMED,60,53,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
5655,1,TIMED,60,37,3
1,1,1,1,15,15,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,22,22,0,3,1
5684,1,TIMED,60,0,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
5693,1,TIMED,60,31,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
5695,1,TIMED,60,0,3
1,1,1,1,15,15,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,22,22,0,3,1
5721,1,TIMED,60,0,2
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
5729,1,TIMED,60,52,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
5744,1,TIMED,60,0,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5761,1,TIMED,60,53,3
1,1,1,1,17,17,0,3,1
2,1,1,2,18,18,0,0,0
3,1,1,3,17,17,0,3,1
5762,1,TIMED,60,19,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
5772,1,TIMED,60,42,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
5776,1,TIMED,60,41,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
5812,1,TIMED,60,48,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5818,1,TIMED,60,0,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
5834,1,TIMED,60,56,3
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
5835,1,TIMED,60,58,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
5862,1,TIMED,60,37,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
5887,1,TIMED,60,47,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
5888,1,TIMED,60,0,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
5901,1,TIMED,60,52,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
5934,1,TIMED,60,54,2
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
5936,1,TIMED,60,25,3
1,1,1,1,26,26,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,13,13,0,3,1
5957,1,TIMED,60,0,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
5959,1,TIMED,60,41,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
5980,1,TIMED,60,11,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
6007,1,TIMED,60,36,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
6024,1,TIMED,60,0,2
1,1,1,1,17,17,0,3,1
2,1,1,2,35,35,0,3,1
6035,1,TIMED,60,8,3
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
6101,1,TIMED,60,39,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
6103,1,TIMED,60,15,3
1,1,1,1,13,13,0,3,1
2,1,1,2,13,13,0,0,0
3,1,1,3,26,26,0,3,1
6166,1,TIMED,60,0,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
6189,1,TIMED,60,47,3
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
6215,1,TIMED,60,0,3
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
6224,1,TIMED,60,13,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
6228,1,TIMED,60,18,2
