LINK,POINTS
X_COORD,Y_COORD
778198.9,3300371.9
1268,2
778208.7,3299433.3
778228.1,3299395.7
1269,2
778075.7,3299803.7
778063.4,3299924.3
1270,3
778047.1,3299913.4
778056.6,3299825.8
778077.6,3299702.5
1272,2
778117.0,3300129.0
778178.8,3300293.7
1273,2
778132.6,3300227.6
778073.6,3300050.3
1274,5
778553.1,3300743.0
778510.9,3300697.1
778460.3,3300654.6
778401.3,3300613.6
778349.2,3300562.1
1276,1
778747.9,3300868.8
1277,3
778732.3,3300879.3
778641.0,3300831.2
778590.3,3300790.5
1278,5
778413.1,3300600.5
778499.2,3300663.7
778552.6,3300711.0
778582.5,3300752.5
778596.8,3300772.6
1279,3
778948.0,3300989.6
778990.6,3301032.6
779045.1,3301162.7
1280,2
778992.4,3301077.6
778942.3,3301011.9
1283,1
778991.9,3303490.0
1285,1
778766.8,3303849.6
1287,7
778244.9,3305070.0
778233.5,3305037.2
778224.2,3305010.8
778215.5,3304984.3
778209.0,3304957.6
778196.8,3304846.2
778222.0,3304769.8
1288,5
778236.6,3304780.8
778221.4,3304821.1
778217.4,3304884.8
778227.7,3304946.3
778249.4,3305028.4
1289,3
778344.4,3305272.9
778300.7,3305218.0
778273.4,3305148.7
1290,1
778471.8,3304374.6
1293,1
778283.8,3304695.2
1294,3
778422.3,3305334.9
778472.8,3305388.6
778549.1,3305459.3
1297,2
778315.7,3305207.0
778340.7,3305233.3
1300,2
777469.4,3309176.9
777414.6,3308767.5
1301,2
778129.0,3308699.2
778201.4,3308636.5
1303,1
778614.5,3308507.3
1304,1
778855.2,3308573.2
1307,1
778781.2,3308642.1
1308,1
777903.3,3309105.2
1309,2
777723.4,3309282.6
777522.2,3309371.5
1310,2
777985.9,3308968.6
778056.0,3308810.5
1311,1
777677.1,3309246.1
1312,2
778007.1,3309050.4
777934.7,3309164.3
1315,2
778658.9,3308456.0
778813.8,3308420.6
1316,1
778782.2,3308467.7
1319,2
778699.2,3308882.8
778719.9,3308779.5
1320,1
778225.0,3308669.1
1322,2
778752.0,3308730.8
778734.3,3308805.0
1325,1
779279.1,3302048.4
1327,1
779180.3,3305900.6
1331,3
782105.5,3308091.1
782258.5,3308023.4
782295.5,3308006.0
1334,1
781694.5,3309263.2
1335,5
784306.4,3305897.8
784283.6,3305928.7
784253.3,3305967.3
784216.0,3305997.9
784166.5,3306028.1
1337,5
784126.6,3306025.7
784177.4,3305997.7
784216.9,3305966.2
784253.2,3305930.1
784289.2,3305874.8
1342,3
779395.4,3302515.5
779396.7,3302558.9
779376.5,3302606.8
1343,2
779378.6,3302564.2
779379.8,3302509.9
1346,1
779426.2,3303886.0
1349,2
779772.9,3303292.7
779701.1,3303422.6
1350,1
779743.8,3303296.1
1351,1
780036.4,3302790.2
1352,1
780046.4,3302727.8
1356,2
779097.1,3304752.5
779066.7,3304943.7
1358,6
779307.9,3305032.9
779201.3,3305015.0
779110.1,3304997.0
779066.8,3304989.5
779049.2,3304969.6
779044.4,3304933.7
1359,1
779171.4,3304394.2
1360,2
779150.5,3304386.4
779187.4,3304323.5
1361,1
779279.8,3304203.1
1365,1
779177.5,3304991.9
1366,2
779410.5,3305077.7
779404.5,3305102.4
1367,3
779370.3,3305257.8
779380.8,3305180.2
779388.8,3305129.7
1368,1
779327.5,3305619.5
1371,1
779028.0,3307753.7
1377,2
779752.2,3306305.4
779793.7,3306338.0
1379,3
779895.8,3306481.4
779747.5,3306319.4
779700.0,3306288.3
1382,4
779395.7,3306057.0
779512.4,3306135.5
779580.6,3306182.1
779650.3,3306230.1
1384,1
779259.0,3306153.8
1385,1
779367.5,3306070.1
1386,1
779264.7,3306244.9
1390,1
779645.2,3306252.7
1391,1
779112.9,3307291.9
1392,1
779128.0,3307080.8
1393,1
779155.6,3306984.0
1398,3
780373.9,3307334.4
780387.8,3307228.5
780373.4,3307134.6
1399,2
780335.4,3306987.8
780399.5,3307097.3
1400,2
780357.2,3307527.4
780365.5,3307417.1
1401,1
779834.5,3308441.2
1402,2
779828.1,3308494.6
779702.7,3308486.8
1405,1
778957.9,3308369.6
1406,1
778971.5,3308177.6
1409,1
779019.5,3307931.6
1411,1
779989.7,3308447.2
1415,1
780043.5,3308497.0
1425,1
780181.3,3309294.9
1430,1
780667.9,3308523.8
1431,3
780658.6,3308479.7
780724.3,3308465.3
780902.7,3308441.9
1432,1
780985.2,3308476.0
1433,1
781682.9,3308253.4
1440,2
784315.0,3305824.5
784336.0,3305774.6
1441,1
784344.7,3305827.9
1442,1
784733.2,3304570.1
1443,2
785085.9,3304324.3
785104.2,3304334.3
1444,1
784669.6,3304686.0
1445,4
785039.4,3304333.8
784959.8,3304300.3
784889.1,3304295.8
784842.4,3304307.7
1446,5
784814.2,3304293.8
784844.9,3304276.6
784876.4,3304270.6
784920.3,3304268.4
784943.3,3304269.0
1447,4
784704.7,3304579.1
784727.3,3304473.1
784739.4,3304405.9
784757.1,3304362.0
1448,3
784798.5,3304336.3
784783.8,3304364.3
784761.8,3304408.1
1449,1
784701.5,3304666.4
1450,2
785272.7,3304465.8
785152.8,3304386.6
1451,1
783737.3,3306686.4
1454,1
783697.0,3308311.2
1457,1
785150.1,3308451.9
1459,1
783520.6,3307334.5
1460,1
783588.3,3307193.2
1462,2
782547.6,3307937.3
782697.9,3307988.7
1464,1
782904.0,3308890.3
1468,1
782446.1,3307936.5
1472,1
782751.5,3309414.1
1474,2
783311.4,3307930.3
783333.3,3307888.3
1476,1
783346.2,3308205.1
1477,2
783115.9,3308270.1
783135.9,3308222.3
1478,2
783338.4,3307930.3
783279.6,3308039.0
1479,1
783063.9,3308099.6
1480,2
783254.1,3308046.8
783278.3,3308002.5
1487,5
783891.7,3306234.1
783915.7,3306196.5
783940.6,3306158.9
783977.0,3306121.7
784017.5,3306089.1
1488,3
784033.3,3306104.7
783975.9,3306150.5
783935.6,3306204.6
1489,1
784437.1,3308321.2
1499,3
784527.2,3308326.3
784629.7,3308373.7
784787.7,3308455.2
1511,1
789269.6,3302624.4
1512,1
789196.5,3302495.7
1513,1
788729.2,3301374.6
1516,1
788443.0,3300736.2
1518,1
788046.3,3299715.8
1521,1
788274.2,3300282.9
1528,1
788798.6,3301575.9
1531,1
788928.9,3301882.9
1532,1
789104.7,3302251.2
1533,2
787319.7,3305985.9
787418.1,3306087.9
1534,1
787319.9,3306026.2
1535,1
788356.9,3307860.0
1537,2
788534.2,3308642.2
788594.9,3308580.2
1538,2
790995.4,3306118.5
791041.1,3306180.8
1539,3
788490.9,3308256.2
788489.7,3308206.4
788469.5,3308140.1
1540,1
788448.4,3308688.4
1542,4
791007.3,3306155.7
790999.9,3306144.0
790975.6,3306112.2
790939.5,3306067.1
1548,1
785645.4,3304711.4
1552,1
786501.6,3305396.1
1554,1
786321.5,3305226.7
1555,1
787123.5,3305832.7
1559,1
785557.3,3308772.3
1560,2
785962.3,3309033.9
786063.0,3309056.3
1562,3
785687.7,3308802.0
785772.8,3308877.8
785849.3,3308962.2
1563,1
785632.1,3308834.1
1564,1
785873.4,3309039.7
1565,1
786493.6,3309099.6
1566,1
786431.2,3309132.5
1573,1
787518.2,3306214.0
1574,1
787499.9,3306235.6
1575,1
787887.0,3306913.4
1576,1
787827.2,3306850.8
1577,1
788089.4,3307322.5
1583,1
788332.8,3308849.6
1585,1
787797.6,3309586.7
1587,2
787053.6,3309265.5
787298.3,3309339.6
1588,1
787249.1,3309362.2
1591,1
787459.9,3309344.2
1593,1
787446.9,3309367.3
1598,1
788079.0,3309037.4
1599,1
787851.9,3309242.0
1603,1
787819.1,3309559.3
1607,1
790068.9,3305103.9
1608,1
789355.9,3303265.4
1610,1
789337.9,3303277.3
1612,2
789332.4,3303204.5
789319.7,3303114.7
1613,3
789284.7,3302779.5
789271.7,3302711.1
789251.7,3302634.7
1616,1
789437.0,3303579.4
1617,1
789632.1,3304106.6
1618,2
789856.9,3304783.2
789887.4,3304850.4
1620,3
789936.4,3304944.8
789885.3,3304877.0
789851.7,3304812.9
1621,1
789955.5,3304943.9
1622,2
790840.1,3305929.2
790894.5,3305984.8
1625,1
790599.6,3305716.1
1627,2
790861.7,3305981.0
790756.9,3305879.9
1628,1
789424.0,3307951.6
1629,1
789933.9,3307526.8
1630,2
789412.2,3307934.4
789611.4,3307783.4
1632,1
790229.1,3307677.6
1637,1
789240.9,3308047.1
1638,1
789330.1,3308024.5
1639,3
788510.4,3308167.6
788525.6,3308229.8
788514.5,3308290.1
1640,1
788728.4,3308414.2
1643,2
788891.8,3308267.1
789012.6,3308166.4
1644,2
790490.9,3307115.0
790471.7,3307124.8
1645,1
791090.8,3306812.8
1648,1
790222.6,3307445.3
1649,2
790379.3,3307175.1
790466.2,3307112.6
1650,1
790208.3,3307457.0
1655,5
791194.6,3306417.8
791222.4,3306478.7
791232.9,3306523.3
791237.4,3306577.1
791229.8,3306640.1
1656,5
791128.1,3306788.6
791146.9,3306765.9
791170.7,3306733.9
791191.2,3306699.6
791204.1,3306668.4
1657,5
791216.5,3306614.4
791220.5,3306581.8
791216.2,3306540.5
791207.9,3306493.4
791153.4,3306381.2
1658,5
791210.6,3306701.3
791187.5,3306743.4
791155.5,3306785.2
791122.4,3306817.5
791034.6,3306857.9
1659,1
790269.0,3308882.3
1663,2
790242.2,3308023.5
790248.1,3308216.8
1665,1
790276.5,3309440.5
1666,1
790262.9,3309353.0
1667,1
790273.7,3309125.7
1668,1
801286.8,3308194.6
1669,2
801171.3,3308213.8
801056.4,3308216.0
1670,5
800540.8,3308198.7
800497.3,3308197.5
800433.7,3308208.7
800351.8,3308249.9
800332.3,3308271.7
1671,2
800330.8,3308233.9
800382.2,3308209.0
1672,1
800699.5,3308184.0
1673,3
800766.4,3308204.2
800714.6,3308204.3
800639.7,3308199.3
1674,2
800943.5,3308195.9
801132.8,3308198.6
1675,1
799902.7,3309232.2
1677,3
799934.3,3308709.8
799958.2,3308632.8
799999.7,3308560.5
1678,3
800036.6,3308558.3
799991.4,3308619.9
799962.7,3308695.8
1679,1
799949.6,3308777.4
1680,2
799899.6,3309006.5
799921.8,3308807.5
1681,2
800171.7,3308383.1
800250.0,3308310.2
1682,2
800217.5,3308375.1
800119.1,3308471.1
1683,1
799859.8,3309586.5
1684,1
799856.9,3309453.5
1687,2
801858.3,3308215.4
801991.9,3308213.8
1688,6
802090.0,3308234.5
801950.5,3308234.9
801902.0,3308231.6
801880.3,3308231.9
801852.5,3308231.2
801824.0,3308227.8
1689,3
801546.4,3308189.9
801636.4,3308191.3
801742.0,3308200.5
1690,3
801516.1,3308205.0
801453.6,3308206.6
801295.0,3308210.7
1691,8
801764.4,3308219.2
801749.7,3308218.0
801728.1,3308215.7
801697.8,3308213.2
801678.8,3308210.0
801647.6,3308208.3
801625.1,3308206.9
801585.2,3308204.9
1692,4
802227.4,3308213.7
802353.8,3308210.8
802388.4,3308211.8
802398.9,3308222.7
1694,4
801905.8,3309531.1
801983.9,3309518.0
802061.8,3309502.4
802133.3,3309471.5
1695,2
802371.1,3309196.0
802340.1,3309296.3
1696,2
802004.0,3309547.9
801860.2,3309561.7
1698,3
801394.9,3309818.3
801449.0,3309731.2
801490.4,3309676.6
1699,3
801676.0,3309592.1
801582.8,3309647.8
801508.3,3309706.5
1700,3
801610.5,3309586.3
801677.0,3309560.3
801771.7,3309540.1
1701,2
801449.7,3309783.4
801425.1,3309823.2
1705,4
802198.1,3309422.6
802251.1,3309375.9
802309.7,3309296.6
802337.3,3309219.0
1706,4
802293.4,3309368.5
802249.7,3309420.5
802175.1,3309481.7
802089.2,3309527.4
1707,2
797795.7,3313853.0
797959.7,3313679.5
1711,1
797721.2,3313941.9
1712,1
797785.8,3315128.3
1713,1
797722.9,3326804.7
1714,1
796604.9,3327073.4
1716,7
794837.2,3324076.8
795009.9,3324056.1
795151.4,3324034.6
795283.2,3324080.3
795507.9,3324162.1
795661.0,3324292.7
795828.1,3324482.7
1722,2
785036.1,3313005.1
785161.5,3313132.7
1726,2
784450.7,3316850.8
784227.2,3317156.7
1736,1
783092.7,3323824.3
1738,1
784900.0,3321810.5
1739,1
784869.4,3321819.4
1741,2
784905.7,3322760.9
785001.8,3322742.0
1747,3
780068.5,3325281.8
780069.7,3325235.2
779958.8,3325061.5
1748,1
781192.0,3324486.7
1749,1
781445.3,3324446.6
1752,3
784737.2,3325444.8
784782.9,3325473.6
784844.6,3325518.7
1753,5
784282.9,3326240.1
784457.6,3326287.7
784672.1,3326336.4
784887.1,3326367.8
785126.5,3326382.5
1755,1
785289.1,3313432.9
1756,1
784925.6,3315668.3
1758,2
784903.5,3321942.7
784862.6,3321893.2
1760,5
785011.6,3322767.8
784997.5,3322765.6
784945.0,3322777.6
784877.3,3322794.7
784830.8,3322806.1
1763,1
791341.7,3324362.9
1765,6
792909.4,3324472.3
793085.9,3324603.5
793233.0,3324666.5
793395.8,3324721.4
793552.0,3324733.9
793654.0,3324719.8
1767,1
795208.4,3324428.3
1768,1
785625.4,3324029.7
1770,1
784809.9,3325556.6
1774,2
789305.6,3325170.2
789356.9,3325072.5
1775,1
790434.6,3325223.2
1776,1
791305.6,3324380.3
1778,2
795161.9,3324494.4
795173.3,3324413.1
1780,1
794649.3,3324262.5
1788,1
777586.9,3311837.7
1791,1
778807.5,3313036.5
1794,1
778772.4,3313475.3
1799,6
778723.9,3316009.5
778714.2,3316026.7
778672.6,3316120.7
778602.9,3316278.5
778591.8,3316303.5
778484.5,3316577.8
1805,1
778839.9,3317725.9
1809,5
778762.9,3319014.5
778811.7,3318996.6
778841.2,3318982.5
778864.5,3318963.7
778872.9,3318953.4
1810,3
778681.5,3319044.8
778770.6,3319019.8
778858.3,3318997.4
1826,3
781263.8,3316744.5
781229.6,3316766.9
781214.4,3316779.1
1828,5
781391.3,3316828.2
781397.7,3316883.6
781414.3,3316934.3
781437.0,3316999.7
781445.5,3317026.1
1837,3
778705.8,3317821.2
778588.1,3317878.3
778503.1,3317930.2
1838,1
778633.2,3318237.7
1842,6
778821.3,3319054.5
778804.2,3318998.5
778786.0,3318981.8
778738.1,3318975.4
778719.3,3318972.9
778676.4,3318984.6
1843,1
779152.7,3318916.5
1846,1
781229.7,3316743.7
1847,4
781196.2,3316867.2
781202.8,3316824.1
781199.2,3316766.1
781186.8,3316718.5
1848,1
781328.3,3316762.8
1850,1
781368.7,3316734.1
1851,1
781394.5,3316729.5
1852,1
778668.2,3321806.1
1857,1
778612.3,3322234.0
1858,1
773157.5,3313025.2
1859,2
775822.6,3309927.0
775930.7,3309881.0
1864,2
775890.0,3309908.2
775740.4,3309977.0
1865,2
775816.8,3310975.3
775718.7,3311008.3
1878,1
775293.4,3311135.6
1879,2
773301.7,3310720.2
773440.1,3310724.5
1881,3
772918.3,3310712.7
773022.3,3310716.2
773190.6,3310719.4
1882,4
772945.3,3310722.3
772876.3,3310726.5
772844.0,3310732.7
772804.6,3310748.7
1883,6
772657.2,3310901.3
772684.8,3310850.5
772717.1,3310808.5
772751.0,3310770.5
772802.1,3310740.8
772852.0,3310722.0
1884,4
772721.3,3310815.4
772694.4,3310849.6
772658.0,3310917.5
772599.2,3311014.8
1886,1
773744.2,3310696.1
1887,2
773652.3,3310722.1
773668.2,3310717.7
1888,4
773792.8,3310692.3
773760.7,3310704.6
773655.7,3310736.1
773653.4,3310736.7
1889,4
773076.7,3312353.1
773141.2,3312348.8
773208.0,3312335.6
773283.1,3312319.9
1891,1
773248.5,3312429.2
1894,2
772818.4,3312353.5
772988.6,3312355.3
1895,1
772998.6,3312873.4
1896,1
772934.5,3312621.6
1897,1
772931.2,3312820.2
1898,6
772838.7,3312693.4
772796.8,3312728.4
772755.2,3312747.6
772718.0,3312748.9
772661.4,3312743.0
772612.9,3312721.5
1900,3
773420.1,3312274.8
773510.3,3312235.6
773624.6,3312179.9
1901,1
773550.4,3312250.0
1903,2
775049.4,3310236.6
774885.6,3310295.3
1906,2
774288.1,3310500.2
774368.6,3310474.2
1907,1
774215.3,3310539.5
1908,3
775122.0,3310200.0
775355.8,3310115.1
775380.1,3310105.5
1909,1
775355.5,3310127.1
1910,2
775541.8,3310047.6
775643.5,3310009.3
1911,2
775605.6,3310033.6
775561.5,3310051.9
1912,1
775511.8,3311015.1
1913,1
775517.6,3311096.2
1914,1
774790.5,3311445.9
1917,3
774638.0,3311568.7
774701.5,3311534.2
774728.5,3311487.7
1918,2
774773.0,3311536.8
774729.3,3311545.5
1919,1
774235.2,3311809.5
1925,2
773773.6,3314783.4
773827.0,3314949.0
1926,2
773828.0,3315046.1
773781.0,3314897.9
1928,1
773289.3,3313241.4
1932,1
773458.0,3313795.2
1933,1
773427.8,3313662.0
1934,1
773333.0,3313408.0
1935,1
773582.6,3314148.1
1936,5
773600.2,3314340.9
773610.0,3314337.1
773621.1,3314334.0
773633.4,3314332.7
773643.9,3314333.5
1937,13
773604.8,3314488.0
773594.4,3314483.4
773584.8,3314476.1
773578.9,3314470.9
773573.2,3314464.4
773564.7,3314454.5
773561.5,3314446.7
773557.8,3314438.8
773553.0,3314427.6
773552.8,3314417.9
773554.1,3314405.6
773556.8,3314394.5
773558.1,3314388.1
1938,2
773673.1,3314342.9
773680.2,3314346.9
1939,7
773686.9,3314474.4
773680.4,3314479.5
773677.7,3314482.1
773673.2,3314484.7
773669.3,3314485.9
773664.7,3314488.6
773660.8,3314489.8
1940,2
773699.4,3314679.6
773689.4,3314650.4
1943,2
773588.9,3314301.1
773581.8,3314179.3
1944,3
773699.1,3314539.6
773700.4,3314545.6
773711.2,3314598.4
1947,1
773562.6,3315662.4
1949,1
772778.6,3316416.4
1950,1
773042.4,3316192.8
1953,5
773660.2,3315569.0
773700.0,3315525.5
773738.1,3315486.9
773764.5,3315445.0
773792.4,3315403.6
1954,5
773872.2,3315126.9
773875.4,3315198.5
773869.5,3315261.9
773855.6,3315307.5
773840.5,3315364.0
1955,3
773824.3,3315316.4
773845.0,3315232.9
773843.6,3315138.9
1956,3
773811.0,3315427.2
773773.1,3315479.0
773733.2,3315532.4
1962,1
777069.4,3311415.4
1964,1
777338.3,3310556.9
1966,1
776516.2,3309688.2
1969,2
776418.7,3309752.1
776299.7,3309788.0
1971,3
776042.8,3309840.0
776055.0,3309839.3
776139.7,3309814.4
1972,3
776216.4,3309801.7
776118.5,3309829.1
775973.2,3309877.4
1975,1
776085.8,3310898.0
1978,2
776971.2,3309558.1
777039.5,3309532.9
1979,2
777060.1,3309572.0
776928.6,3309621.5
1980,4
776639.1,3309644.5
776725.8,3309613.8
776814.6,3309604.0
776869.6,3309591.4
1981,3
776841.5,3309644.0
776748.5,3309652.6
776683.2,3309659.0
1995,1
778141.5,3310450.7
2002,1
777958.3,3310446.5
2003,1
778710.0,3309862.1
2004,1
778681.0,3309798.0
2010,1
778421.0,3313012.7
2012,1
776702.9,3314889.0
2017,1
778372.0,3314570.6
2024,1
776645.0,3315873.8
2063,1
777627.3,3315033.7
2074,6
778406.3,3316676.9
778473.8,3316505.7
778591.7,3316206.2
778624.7,3316122.5
778667.2,3316031.2
778691.6,3315982.4
2076,4
774918.5,3317796.8
775007.5,3317788.1
775135.2,3317785.7
775296.9,3317756.5
2078,1
774415.5,3320239.4
2081,6
775646.5,3319273.9
775751.7,3319266.9
775875.5,3319259.2
776072.9,3319243.6
776270.3,3319228.4
776301.7,3319226.0
2083,4
775086.6,3320402.4
775172.0,3320481.6
775249.7,3320552.0
775532.4,3320623.6
2088,2
775372.5,3322422.9
775511.2,3322425.9
2089,1
775428.2,3323735.6
2090,3
775965.0,3318052.1
775923.1,3318046.0
775673.4,3318078.0
2093,4
775784.4,3320137.3
775784.8,3320120.2
775809.5,3320086.6
775817.5,3320086.8
2097,3
776585.9,3321038.7
776670.4,3321017.2
776754.3,3320976.5
2102,3
775493.8,3318824.1
775536.2,3318849.9
775637.9,3318852.4
2103,5
775579.1,3318941.8
775515.2,3318935.9
775474.8,3318895.9
775449.8,3318839.1
775440.8,3318748.1
2104,2
773641.8,3317239.6
773834.6,3317441.0
2107,4
773446.8,3320167.7
773506.8,3320161.1
773618.5,3320188.2
773888.0,3320194.9
2109,3
773792.6,3318954.8
773850.6,3318951.1
773929.4,3318947.8
2110,2
773673.0,3319401.2
773832.6,3319399.8
2113,1
774389.0,3318421.8
2115,2
773938.1,3319417.4
773786.4,3319419.5
2118,1
772782.9,3317556.1
2119,2
772529.2,3317406.1
772485.8,3317376.0
2121,1
773113.6,3317802.3
2122,1
773128.3,3317849.4
2123,1
772625.1,3317443.8
2126,1
773271.3,3317914.7
2128,1
773570.1,3318081.4
2129,1
773587.5,3318113.0
2131,3
772941.1,3318980.5
773003.3,3318992.9
773101.3,3318990.7
2132,3
773128.4,3319087.0
773122.9,3319104.3
773122.6,3319140.3
2135,1
773154.6,3319403.2
2137,3
773213.6,3319006.4
773161.7,3319009.6
773092.9,3319010.3
2138,4
773303.2,3319015.5
773219.3,3319030.6
773174.0,3319044.9
773144.5,3319068.6
2140,2
772586.4,3318825.9
772766.5,3318919.5
2143,4
773036.6,3319014.5
772953.0,3319009.1
772896.3,3318998.5
772802.4,3318966.4
2145,2
772846.0,3319421.4
772735.6,3319423.5
2146,2
773117.3,3319554.5
773069.2,3319682.5
2150,1
772992.3,3319418.9
2155,1
773461.6,3318983.9
2157,1
773303.1,3318986.5
2159,1
773496.1,3319403.1
2160,2
773594.4,3319420.0
773459.0,3319420.9
2161,2
774391.7,3317667.7
774542.8,3317704.3
2165,21
774303.4,3318052.8
774306.8,3318042.5
774307.3,3318041.5
774309.5,3318034.2
774313.0,3318028.1
774318.4,3318017.8
774323.9,3318014.0
774329.9,3318010.4
774337.7,3318005.8
774345.8,3318003.6
774352.7,3318002.8
774360.9,3318004.8
774366.4,3318008.5
774370.9,3318013.7
774371.0,3318014.0
774373.0,3318017.9
774374.4,3318021.0
774376.0,3318027.0
774375.9,3318034.0
774376.1,3318044.5
774376.5,3318063.1
2171,4
774377.6,3318374.7
774379.6,3318380.6
774383.5,3318388.4
774385.3,3318400.2
2176,2
775132.2,3318129.9
775169.0,3318126.1
2177,2
775133.6,3318157.7
775048.8,3318140.6
2180,1
774920.0,3318107.6
2181,1
774806.7,3318065.9
2188,5
774641.8,3318974.6
774725.0,3318934.0
774775.0,3318909.5
774812.4,3318897.4
774862.1,3318889.6
2189,1
774604.2,3319359.8
2195,4
774342.9,3319046.7
774396.8,3319043.0
774459.0,3319035.2
774542.0,3319011.1
2199,4
774065.8,3318977.9
774173.3,3319007.8
774235.2,3319029.1
774280.8,3319037.8
2204,1
774341.4,3319405.9
2212,1
774407.8,3319381.1
2222,1
775081.9,3318883.2
2233,2
773887.5,3323788.6
773947.0,3323732.1
2239,5
774664.4,3321957.5
774641.2,3321973.0
774624.8,3321994.8
774593.4,3322058.7
774576.8,3322092.6
2242,8
774244.8,3322096.4
774234.8,3322076.0
774221.4,3322047.4
774214.9,3322023.0
774208.3,3322010.8
774193.0,3321990.2
774182.7,3321977.8
774165.4,3321969.3
2244,2
773932.6,3323837.8
773882.1,3323838.1
2248,1
772865.4,3321669.4
2254,1
772719.2,3322941.1
2272,1
773645.0,3323843.9
2275,8
774567.8,3321723.1
774590.6,3321747.7
774607.4,3321778.4
774624.1,3321813.1
774636.0,3321827.6
774648.0,3321838.0
774664.6,3321852.2
774691.2,3321869.3
2286,6
774171.4,3321866.5
774191.3,3321842.8
774219.1,3321786.9
774235.1,3321753.6
774242.3,3321740.3
774248.5,3321732.1
2290,6
774450.7,3321658.2
774456.3,3321669.0
774465.4,3321678.2
774479.7,3321686.3
774497.1,3321694.9
774532.0,3321703.8
2291,17
774264.4,3321718.9
774275.2,3321712.8
774294.5,3321707.1
774313.8,3321705.9
774330.2,3321703.7
774342.8,3321701.5
774352.3,3321697.5
774364.9,3321691.1
774372.5,3321684.3
774380.8,3321675.5
774391.8,3321657.8
774396.0,3321644.1
774398.1,3321632.3
774399.2,3321611.2
774399.5,3321596.7
774399.1,3321578.7
774400.6,3321563.8
2307,7
774529.7,3321724.0
774514.0,3321719.6
774491.2,3321721.0
774475.3,3321724.6
774453.8,3321740.3
774444.6,3321756.1
774430.0,3321778.1
2308,7
774517.4,3321869.0
774542.2,3321857.5
774554.9,3321843.7
774573.1,3321815.9
774577.1,3321795.8
774579.6,3321779.9
774577.9,3321765.5
2318,1
774954.8,3321943.8
2328,1
774664.4,3323818.1
2338,7
774553.4,3322112.2
774526.9,3322121.6
774482.8,3322130.6
774461.6,3322136.2
774456.0,3322146.2
774436.1,3322169.9
774426.6,3322197.9
2339,8
774394.0,3322168.8
774382.2,3322148.3
774370.1,3322141.9
774354.4,3322133.5
774326.4,3322130.7
774308.9,3322130.3
774291.5,3322125.9
774274.0,3322121.3
2341,1
774439.1,3323024.0
2359,2
775026.2,3322490.3
775137.5,3322473.7
2360,1
775041.9,3322541.1
2362,3
775376.3,3322466.4
775293.7,3322487.9
775138.2,3322526.4
2363,2
775165.9,3323713.7
775280.8,3323711.6
2364,1
774787.2,3323760.2
2366,2
775389.3,3323787.9
775242.1,3323758.8
2368,4
776889.2,3318246.6
776961.1,3318202.4
776980.3,3318186.1
777134.8,3318054.7
2373,4
777124.3,3318100.6
777056.0,3318160.9
776972.2,3318235.2
776883.1,3318281.4
2380,4
775671.5,3318055.1
775856.6,3318029.8
775907.4,3318024.2
775969.5,3318026.1
2383,7
776036.9,3318088.9
776062.2,3318174.5
776115.7,3318348.4
776135.6,3318373.6
776140.3,3318379.4
776187.7,3318376.5
776280.3,3318365.7
2384,7
776285.8,3318393.3
776162.9,3318403.8
776138.3,3318405.0
776110.9,3318393.2
